Time,Level,Indicator,Valve,Pump
66190,742,H,open,on
66191,743,H,open,on
66192,744,H,open,on
66193,745,H,open,on
66194,746,H,open,on
66195,747,H,open,on
66196,748,H,open,on
66197,749,H,open,on
66198,750,H,open,on
66199,751,H,open,on
66200,752,H,open,on
66201,753,H,open,on
66202,754,H,open,on
66203,755,H,open,on
66204,756,H,open,on
66205,757,H,open,on
66206,758,H,open,on
66207,759,H,open,on
66208,760,H,open,on
66209,761,H,open,on
66210,762,H,open,on
66211,763,H,open,on
66212,764,H,open,on
66213,765,H,open,on
66214,766,H,open,on
66215,767,H,open,on
66216,768,H,open,on
66217,769,H,open,on
66218,770,H,open,on
66219,771,H,open,on
66220,772,H,open,on
66221,773,H,open,on
66222,774,H,open,on
66223,775,H,open,on
66224,776,H,open,on
66225,777,H,open,on
66226,778,H,open,on
66227,779,H,open,on
66228,780,H,open,on
66229,781,H,open,on
66230,782,H,open,on
66231,783,H,open,on
66232,784,H,open,on
66233,785,H,open,on
66234,786,H,open,on
66235,787,H,open,on
66236,788,H,open,on
66237,789,H,open,on
66238,790,H,open,on
66239,791,H,open,on
66240,792,H,open,on
66241,793,H,open,on
66242,794,H,open,on
66243,795,H,open,on
66244,796,H,open,on
66245,797,H,open,on
66246,798,H,open,on
66247,799,H,open,on
66248,800,H,open,on
66249,801,HH,transitioning,on
66250,773,H,transitioning,on
66251,745,H,transitioning,on
66252,717,H,open,on
66253,718,H,open,on
66254,719,H,open,on
66255,720,H,open,on
66256,721,H,open,on
66257,722,H,open,on
66258,723,H,open,on
66259,724,H,open,on
66260,725,H,open,on
66261,726,H,open,on
66262,727,H,open,on
66263,728,H,open,on
66264,729,H,open,on
66265,730,H,open,on
66266,731,H,open,on
66267,732,H,open,on
66268,733,H,open,on
66269,734,H,open,on
66270,735,H,open,on
66271,736,H,open,on
66272,737,H,open,on
66273,738,H,open,on
66274,739,H,open,on
66275,740,H,open,on
66276,741,H,open,on
66277,742,H,open,on
66278,743,H,open,on
66279,744,H,open,on
66280,745,H,open,on
66281,746,H,open,on
66282,747,H,open,on
66283,748,H,open,on
66284,749,H,open,on
66285,750,H,open,on
66286,751,H,open,on
66287,752,H,open,on
66288,753,H,open,on
66289,754,H,open,on
66290,755,H,open,on
66291,756,H,open,on
66292,757,H,open,on
66293,758,H,open,on
66294,759,H,open,on
66295,760,H,open,on
66296,761,H,open,on
66297,762,H,open,on
66298,763,H,open,on
66299,764,H,open,on
66300,765,H,open,on
66301,766,H,open,on
66302,767,H,open,on
66303,768,H,open,on
66304,769,H,open,on
66305,770,H,open,on
66306,771,H,open,on
66307,772,H,open,on
66308,773,H,open,on
66309,774,H,open,on
66310,775,H,open,on
66311,776,H,open,on
66312,777,H,open,on
66313,778,H,open,on
66314,779,H,open,on
66315,780,H,open,on
66316,781,H,open,on
66317,782,H,open,on
66318,783,H,open,on
66319,784,H,open,on
66320,785,H,open,on
66321,786,H,open,on
66322,787,H,open,on
66323,788,H,open,on
66324,789,H,open,on
66325,790,H,open,on
66326,791,H,open,on
66327,792,H,open,on
66328,793,H,open,on
66329,794,H,open,on
66330,795,H,open,on
66331,796,H,open,on
66332,797,H,open,on
66333,798,H,open,on
66334,799,H,open,on
66335,800,H,open,on
66336,801,HH,transitioning,on
66337,773,H,transitioning,on
66338,745,H,transitioning,on
66339,717,H,open,on
66340,718,H,open,on
66341,719,H,open,on
66342,720,H,open,on
66343,721,H,open,on
66344,722,H,open,on
66345,723,H,open,on
66346,724,H,open,on
66347,725,H,open,on
66348,726,H,open,on
66349,727,H,open,on
66350,728,H,open,on
66351,729,H,open,on
66352,730,H,open,on
66353,731,H,open,on
66354,732,H,open,on
66355,733,H,open,on
66356,734,H,open,on
66357,735,H,open,on
66358,736,H,open,on
66359,737,H,open,on
66360,738,H,open,on
66361,739,H,open,on
66362,740,H,open,on
66363,741,H,open,on
66364,742,H,open,on
66365,743,H,open,on
66366,744,H,open,on
66367,745,H,open,on
66368,746,H,open,on
66369,747,H,open,on
66370,748,H,open,on
66371,749,H,open,on
66372,750,H,open,on
66373,751,H,open,on
66374,752,H,open,on
66375,753,H,open,on
66376,754,H,open,on
66377,755,H,open,on
66378,756,H,open,on
66379,757,H,open,on
66380,758,H,open,on
66381,759,H,open,on
66382,760,H,open,on
66383,761,H,open,on
66384,762,H,open,on
66385,763,H,open,on
66386,764,H,open,on
66387,765,H,open,on
66388,766,H,open,on
66389,767,H,open,on
66390,768,H,open,on
66391,769,H,open,on
66392,770,H,open,on
66393,771,H,open,on
66394,772,H,open,on
66395,773,H,open,on
66396,774,H,open,on
66397,775,H,open,on
66398,776,H,open,on
66399,777,H,open,on
66400,778,H,open,on
66401,779,H,open,on
66402,780,H,open,on
66403,781,H,open,on
66404,782,H,open,on
66405,783,H,open,on
66406,784,H,open,on
66407,785,H,open,on
66408,786,H,open,on
66409,787,H,open,on
66410,788,H,open,on
66411,789,H,open,on
66412,790,H,open,on
66413,791,H,open,on
66414,792,H,open,on
66415,793,H,open,on
66416,794,H,open,on
66417,795,H,open,on
66418,796,H,open,on
66419,797,H,open,on
66420,798,H,open,on
66421,799,H,open,on
66422,800,H,open,on
66423,801,HH,transitioning,on
66424,773,H,transitioning,on
66425,745,H,transitioning,on
66426,717,H,open,on
66427,718,H,open,on
66428,719,H,open,on
66429,720,H,open,on
66430,721,H,open,on
66431,722,H,open,on
66432,723,H,open,on
66433,724,H,open,on
66434,725,H,open,on
66435,726,H,open,on
66436,727,H,open,on
66437,728,H,open,on
66438,729,H,open,on
66439,730,H,open,on
66440,731,H,open,on
66441,732,H,open,on
66442,733,H,open,on
66443,734,H,open,on
66444,735,H,open,on
66445,736,H,open,on
66446,737,H,open,on
66447,738,H,open,on
66448,739,H,open,on
66449,740,H,open,on
66450,741,H,open,on
66451,742,H,open,on
66452,743,H,open,on
66453,744,H,open,on
66454,745,H,open,on
66455,746,H,open,on
66456,747,H,open,on
66457,748,H,open,on
66458,749,H,open,on
66459,750,H,open,on
66460,751,H,open,on
66461,752,H,open,on
66462,753,H,open,on
66463,754,H,open,on
66464,755,H,open,on
66465,756,H,open,on
66466,757,H,open,on
66467,758,H,open,on
66468,759,H,open,on
66469,760,H,open,on
66470,761,H,open,on
66471,762,H,open,on
66472,763,H,open,on
66473,764,H,open,on
66474,765,H,open,on
66475,766,H,open,on
66476,767,H,open,on
66477,768,H,open,on
66478,769,H,open,on
66479,770,H,open,on
66480,771,H,open,on
66481,772,H,open,on
66482,773,H,open,on
66483,774,H,open,on
66484,775,H,open,on
66485,776,H,open,on
66486,777,H,open,on
66487,778,H,open,on
66488,779,H,open,on
66489,780,H,open,on
66490,781,H,open,on
66491,782,H,open,on
66492,783,H,open,on
66493,784,H,open,on
66494,785,H,open,on
66495,786,H,open,on
66496,787,H,open,on
66497,788,H,open,on
66498,789,H,open,on
66499,790,H,open,on
66500,791,H,open,on
66501,792,H,open,on
66502,793,H,open,on
66503,794,H,open,on
66504,795,H,open,on
66505,796,H,open,on
66506,797,H,open,on
66507,798,H,open,on
66508,799,H,open,on
66509,800,H,open,on
66510,801,HH,transitioning,on
66511,773,H,transitioning,on
66512,745,H,transitioning,on
66513,717,H,open,on
66514,718,H,open,on
66515,719,H,open,on
66516,720,H,open,on
66517,721,H,open,on
66518,722,H,open,on
66519,723,H,open,on
66520,724,H,open,on
66521,725,H,open,on
66522,726,H,open,on
66523,727,H,open,on
66524,728,H,open,on
66525,729,H,open,on
66526,730,H,open,on
66527,731,H,open,on
66528,732,H,open,on
66529,733,H,open,on
66530,734,H,open,on
66531,735,H,open,on
66532,736,H,open,on
66533,737,H,open,on
66534,738,H,open,on
66535,739,H,open,on
66536,740,H,open,on
66537,741,H,open,on
66538,742,H,open,on
66539,743,H,open,on
66540,744,H,open,on
66541,745,H,open,on
66542,746,H,open,on
66543,747,H,open,on
66544,748,H,open,on
66545,749,H,open,on
66546,750,H,open,on
66547,751,H,open,on
66548,752,H,open,on
66549,753,H,open,on
66550,754,H,open,on
66551,755,H,open,on
66552,756,H,open,on
66553,757,H,open,on
66554,758,H,open,on
66555,759,H,open,on
66556,760,H,open,on
66557,761,H,open,on
66558,762,H,open,on
66559,763,H,open,on
66560,764,H,open,on
66561,765,H,open,on
66562,766,H,open,on
66563,767,H,open,on
66564,768,H,open,on
66565,769,H,open,on
66566,770,H,open,on
66567,771,H,open,on
66568,772,H,open,on
66569,773,H,open,on
66570,774,H,open,on
66571,775,H,open,on
66572,776,H,open,on
66573,777,H,open,on
66574,778,H,open,on
66575,779,H,open,on
66576,780,H,open,on
66577,781,H,open,on
66578,782,H,open,on
66579,783,H,open,on
66580,784,H,open,on
66581,785,H,open,on
66582,786,H,open,on
66583,787,H,open,on
66584,788,H,open,on
66585,789,H,open,on
66586,790,H,open,on
66587,791,H,open,on
66588,792,H,open,on
66589,793,H,open,on
66590,794,H,open,on
66591,795,H,open,on
66592,796,H,open,on
66593,797,H,open,on
66594,798,H,open,on
66595,799,H,open,on
66596,800,H,open,on
66597,801,HH,transitioning,on
66598,773,H,transitioning,on
66599,745,H,transitioning,on
66600,717,H,open,on
66601,718,H,open,on
66602,719,H,open,on
66603,720,H,open,on
66604,721,H,open,on
66605,722,H,open,on
66606,723,H,open,on
66607,724,H,open,on
66608,725,H,open,on
66609,726,H,open,on
66610,727,H,open,on
66611,728,H,open,on
66612,729,H,open,on
66613,730,H,open,on
66614,731,H,open,on
66615,732,H,open,on
66616,733,H,open,on
66617,734,H,open,on
66618,735,H,open,on
66619,736,H,open,on
66620,737,H,open,on
66621,738,H,open,on
66622,739,H,open,on
66623,740,H,open,on
66624,741,H,open,on
66625,742,H,open,on
66626,743,H,open,on
66627,744,H,open,on
66628,745,H,open,on
66629,746,H,open,on
66630,747,H,open,on
66631,748,H,open,on
66632,749,H,open,on
66633,750,H,open,on
66634,751,H,open,on
66635,752,H,open,on
66636,753,H,open,on
66637,754,H,open,on
66638,755,H,open,on
66639,756,H,open,on
66640,757,H,open,on
66641,758,H,open,on
66642,759,H,open,on
66643,760,H,open,on
66644,761,H,open,on
66645,762,H,open,on
66646,763,H,open,on
66647,764,H,open,on
66648,765,H,open,on
66649,766,H,open,on
66650,767,H,open,on
66651,768,H,open,on
66652,769,H,open,on
66653,770,H,open,on
66654,771,H,open,on
66655,772,H,open,on
66656,773,H,open,on
66657,774,H,open,on
66658,775,H,open,on
66659,776,H,open,on
66660,777,H,open,on
66661,778,H,open,on
66662,779,H,open,on
66663,780,H,open,on
66664,781,H,open,on
66665,782,H,open,on
66666,783,H,open,on
66667,784,H,open,on
66668,785,H,open,on
66669,786,H,open,on
66670,787,H,open,on
66671,788,H,open,on
66672,789,H,open,on
66673,790,H,open,on
66674,791,H,open,on
66675,792,H,open,on
66676,793,H,open,on
66677,794,H,open,on
66678,795,H,open,on
66679,796,H,open,on
66680,797,H,open,on
66681,798,H,open,on
66682,799,H,open,on
66683,800,H,open,on
66684,801,HH,transitioning,on
66685,773,H,transitioning,on
66686,745,H,transitioning,on
66687,717,H,open,on
66688,718,H,open,on
66689,719,H,open,on
66690,720,H,open,on
66691,721,H,open,on
66692,722,H,open,on
66693,723,H,open,on
66694,724,H,open,on
66695,725,H,open,on
66696,726,H,open,on
66697,727,H,open,on
66698,728,H,open,on
66699,729,H,open,on
66700,730,H,open,on
66701,731,H,open,on
66702,732,H,open,on
66703,733,H,open,on
66704,734,H,open,on
66705,735,H,open,on
66706,736,H,open,on
66707,737,H,open,on
66708,738,H,open,on
66709,739,H,open,on
66710,740,H,open,on
66711,741,H,open,on
66712,742,H,open,on
66713,743,H,open,on
66714,744,H,open,on
66715,745,H,open,on
66716,746,H,open,on
66717,747,H,open,on
66718,748,H,open,on
66719,749,H,open,on
66720,750,H,open,on
66721,751,H,open,on
66722,752,H,open,on
66723,753,H,open,on
66724,754,H,open,on
66725,755,H,open,on
66726,756,H,open,on
66727,757,H,open,on
66728,758,H,open,on
66729,759,H,open,on
66730,760,H,open,on
66731,761,H,open,on
66732,762,H,open,on
66733,763,H,open,on
66734,764,H,open,on
66735,765,H,open,on
66736,766,H,open,on
66737,767,H,open,on
66738,768,H,open,on
66739,769,H,open,on
66740,770,H,open,on
66741,771,H,open,on
66742,772,H,open,on
66743,773,H,open,on
66744,774,H,open,on
66745,775,H,open,on
66746,776,H,open,on
66747,777,H,open,on
66748,778,H,open,on
66749,779,H,open,on
66750,780,H,open,on
66751,781,H,open,on
66752,782,H,open,on
66753,783,H,open,on
66754,784,H,open,on
66755,785,H,open,on
66756,786,H,open,on
66757,787,H,open,on
66758,788,H,open,on
66759,789,H,open,on
66760,790,H,open,on
66761,791,H,open,on
66762,792,H,open,on
66763,793,H,open,on
66764,794,H,open,on
66765,795,H,open,on
66766,796,H,open,on
66767,797,H,open,on
66768,798,H,open,on
66769,799,H,open,on
66770,800,H,open,on
66771,801,HH,transitioning,on
66772,773,H,transitioning,on
66773,745,H,transitioning,on
66774,717,H,open,on
66775,718,H,open,on
66776,719,H,open,on
66777,720,H,open,on
66778,721,H,open,on
66779,722,H,open,on
66780,723,H,open,on
66781,724,H,open,on
66782,725,H,open,on
66783,726,H,open,on
66784,727,H,open,on
66785,728,H,open,on
66786,729,H,open,on
66787,730,H,open,on
66788,731,H,open,on
66789,732,H,open,on
66790,733,H,open,on
66791,734,H,open,on
66792,735,H,open,on
66793,736,H,open,on
66794,737,H,open,on
66795,738,H,open,on
66796,739,H,open,on
66797,740,H,open,on
66798,741,H,open,on
66799,742,H,open,on
66800,743,H,open,on
66801,744,H,open,on
66802,745,H,open,on
66803,746,H,open,on
66804,747,H,open,on
66805,748,H,open,on
66806,749,H,open,on
66807,750,H,open,on
66808,751,H,open,on
66809,752,H,open,on
66810,753,H,open,on
66811,754,H,open,on
66812,755,H,open,on
66813,756,H,open,on
66814,757,H,open,on
66815,758,H,open,on
66816,759,H,open,on
66817,760,H,open,on
66818,761,H,open,on
66819,762,H,open,on
66820,763,H,open,on
66821,764,H,open,on
66822,765,H,open,on
66823,766,H,open,on
66824,767,H,open,on
66825,768,H,open,on
66826,769,H,open,on
66827,770,H,open,on
66828,771,H,open,on
66829,772,H,open,on
66830,773,H,open,on
66831,774,H,open,on
66832,775,H,open,on
66833,776,H,open,on
66834,777,H,open,on
66835,778,H,open,on
66836,779,H,open,on
66837,780,H,open,on
66838,781,H,open,on
66839,782,H,open,on
66840,783,H,open,on
66841,784,H,open,on
66842,785,H,open,on
66843,786,H,open,on
66844,787,H,open,on
66845,788,H,open,on
66846,789,H,open,on
66847,790,H,open,on
66848,791,H,open,on
66849,792,H,open,on
66850,793,H,open,on
66851,794,H,open,on
66852,795,H,open,on
66853,796,H,open,on
66854,797,H,open,on
66855,798,H,open,on
66856,799,H,open,on
66857,800,H,open,on
66858,801,HH,transitioning,on
66859,773,H,transitioning,on
66860,745,H,transitioning,on
66861,717,H,open,on
66862,718,H,open,on
66863,719,H,open,on
66864,720,H,open,on
66865,721,H,open,on
66866,722,H,open,on
66867,723,H,open,on
66868,724,H,open,on
66869,725,H,open,on
66870,726,H,open,on
66871,727,H,open,on
66872,728,H,open,on
66873,729,H,open,on
66874,730,H,open,on
66875,731,H,open,on
66876,732,H,open,on
66877,733,H,open,on
66878,734,H,open,on
66879,735,H,open,on
66880,736,H,open,on
66881,737,H,open,on
66882,738,H,open,on
66883,739,H,open,on
66884,740,H,open,on
66885,741,H,open,on
66886,742,H,open,on
66887,743,H,open,on
66888,744,H,open,on
66889,745,H,open,on
66890,746,H,open,on
66891,747,H,open,on
66892,748,H,open,on
66893,749,H,open,on
66894,750,H,open,on
66895,751,H,open,on
66896,752,H,open,on
66897,753,H,open,on
66898,754,H,open,on
66899,755,H,open,on
66900,756,H,open,on
66901,757,H,open,on
66902,758,H,open,on
66903,759,H,open,on
66904,760,H,open,on
66905,761,H,open,on
66906,762,H,open,on
66907,763,H,open,on
66908,764,H,open,on
66909,765,H,open,on
66910,766,H,open,on
66911,767,H,open,on
66912,768,H,open,on
66913,769,H,open,on
66914,770,H,open,on
66915,771,H,open,on
66916,772,H,open,on
66917,773,H,open,on
66918,774,H,open,on
66919,775,H,open,on
66920,776,H,open,on
66921,777,H,open,on
66922,778,H,open,on
66923,779,H,open,on
66924,780,H,open,on
66925,781,H,open,on
66926,782,H,open,on
66927,783,H,open,on
66928,784,H,open,on
66929,785,H,open,on
66930,786,H,open,on
66931,787,H,open,on
66932,788,H,open,on
66933,789,H,open,on
66934,790,H,open,on
66935,791,H,open,on
66936,792,H,open,on
66937,793,H,open,on
66938,794,H,open,on
66939,795,H,open,on
66940,796,H,open,on
66941,797,H,open,on
66942,798,H,open,on
66943,799,H,open,on
66944,800,H,open,on
66945,801,HH,transitioning,on
66946,773,H,transitioning,on
66947,745,H,transitioning,on
66948,717,H,open,on
66949,718,H,open,on
66950,719,H,open,on
66951,720,H,open,on
66952,721,H,open,on
66953,722,H,open,on
66954,723,H,open,on
66955,724,H,open,on
66956,725,H,open,on
66957,726,H,open,on
66958,727,H,open,on
66959,728,H,open,on
66960,729,H,open,on
66961,730,H,open,on
66962,731,H,open,on
66963,732,H,open,on
66964,733,H,open,on
66965,734,H,open,on
66966,735,H,open,on
66967,736,H,open,on
66968,737,H,open,on
66969,738,H,open,on
66970,739,H,open,on
66971,740,H,open,on
66972,741,H,open,on
66973,742,H,open,on
66974,743,H,open,on
66975,744,H,open,on
66976,745,H,open,on
66977,746,H,open,on
66978,747,H,open,on
66979,748,H,open,on
66980,749,H,open,on
66981,750,H,open,on
66982,751,H,open,on
66983,752,H,open,on
66984,753,H,open,on
66985,754,H,open,on
66986,755,H,open,on
66987,756,H,open,on
66988,757,H,open,on
66989,758,H,open,on
66990,759,H,open,on
66991,760,H,open,on
66992,761,H,open,on
66993,762,H,open,on
66994,763,H,open,on
66995,764,H,open,on
66996,765,H,open,on
66997,766,H,open,on
66998,767,H,open,on
66999,768,H,open,on
67000,769,H,open,on
67001,770,H,open,on
67002,771,H,open,on
67003,772,H,open,on
67004,773,H,open,on
67005,774,H,open,on
67006,775,H,open,on
67007,776,H,open,on
67008,777,H,open,on
67009,778,H,open,on
67010,779,H,open,on
67011,780,H,open,on
67012,781,H,open,on
67013,782,H,open,on
67014,783,H,open,on
67015,784,H,open,on
67016,785,H,open,on
67017,786,H,open,on
67018,787,H,open,on
67019,788,H,open,on
67020,789,H,open,on
67021,790,H,open,on
67022,791,H,open,on
67023,792,H,open,on
67024,793,H,open,on
67025,794,H,open,on
67026,795,H,open,on
67027,796,H,open,on
67028,797,H,open,on
67029,798,H,open,on
67030,799,H,open,on
67031,800,H,open,on
67032,801,HH,transitioning,on
67033,773,H,transitioning,on
67034,745,H,transitioning,on
67035,717,H,open,on
67036,718,H,open,on
67037,719,H,open,on
67038,720,H,open,on
67039,721,H,open,on
67040,722,H,open,on
67041,723,H,open,on
67042,724,H,open,on
67043,725,H,open,on
67044,726,H,open,on
67045,727,H,open,on
67046,728,H,open,on
67047,729,H,open,on
67048,730,H,open,on
67049,731,H,open,on
67050,732,H,open,on
67051,733,H,open,on
67052,734,H,open,on
67053,735,H,open,on
67054,736,H,open,on
67055,737,H,open,on
67056,738,H,open,on
67057,739,H,open,on
67058,740,H,open,on
67059,741,H,open,on
67060,742,H,open,on
67061,743,H,open,on
67062,744,H,open,on
67063,745,H,open,on
67064,746,H,open,on
67065,747,H,open,on
67066,748,H,open,on
67067,749,H,open,on
67068,750,H,open,on
67069,751,H,open,on
67070,752,H,open,on
67071,753,H,open,on
67072,754,H,open,on
67073,755,H,open,on
67074,756,H,open,on
67075,757,H,open,on
67076,758,H,open,on
67077,759,H,open,on
67078,760,H,open,on
67079,761,H,open,on
67080,762,H,open,on
67081,763,H,open,on
67082,764,H,open,on
67083,765,H,open,on
67084,766,H,open,on
67085,767,H,open,on
67086,768,H,open,on
67087,769,H,open,on
67088,770,H,open,on
67089,771,H,open,on
67090,772,H,open,on
67091,773,H,open,on
67092,774,H,open,on
67093,775,H,open,on
67094,776,H,open,on
67095,777,H,open,on
67096,778,H,open,on
67097,779,H,open,on
67098,780,H,open,on
67099,781,H,open,on
67100,782,H,open,on
67101,783,H,open,on
67102,784,H,open,on
67103,785,H,open,on
67104,786,H,open,on
67105,787,H,open,on
67106,788,H,open,on
67107,789,H,open,on
67108,790,H,open,on
67109,791,H,open,on
67110,792,H,open,on
67111,793,H,open,on
67112,794,H,open,on
67113,795,H,open,on
67114,796,H,open,on
67115,797,H,open,on
67116,798,H,open,on
67117,799,H,open,on
67118,800,H,open,on
67119,801,HH,transitioning,on
67120,773,H,transitioning,on
67121,745,H,transitioning,on
67122,717,H,open,on
67123,718,H,open,on
67124,719,H,open,on
67125,720,H,open,on
67126,721,H,open,on
67127,722,H,open,on
67128,723,H,open,on
67129,724,H,open,on
67130,725,H,open,on
67131,726,H,open,on
67132,727,H,open,on
67133,728,H,open,on
67134,729,H,open,on
67135,730,H,open,on
67136,731,H,open,on
67137,732,H,open,on
67138,733,H,open,on
67139,734,H,open,on
67140,735,H,open,on
67141,736,H,open,on
67142,737,H,open,on
67143,738,H,open,on
67144,739,H,open,on
67145,740,H,open,on
67146,741,H,open,on
